Aichig_Sportplatz_DipoleDipole_02_SW-NE
  2.000
3
2233
1
1
Phase Angle
mrad
0.0  4.16
150.000   6.000 3   159.066    -3.170
153.000   6.000 4   219.536    -4.830
156.000   6.000 5   273.799     1.100
157.000   8.000 4   330.887     7.130
161.000   8.000 5   483.992     8.840
161.000  10.000 4   525.748    -2.390
166.000  10.000 5   526.620    -7.300
165.000  12.000 4   552.295    -7.250
171.000  12.000 5   628.920     3.360
176.000  14.000 5   561.335    -7.550
181.000  16.000 5   638.148    -5.430
140.000   2.000 1    37.220     1.300
141.000   2.000 2    60.372     1.270
142.000   2.000 3    84.658     0.860
143.000   2.000 4   109.309     1.980
144.000   2.000 5   114.860     1.490
143.000   4.000 2   120.058     2.090
145.000   4.000 3   122.441     0.150
147.000   4.000 4   160.072     5.270
149.000   4.000 5   163.527    21.510
148.000   6.000 3   186.726    10.630
151.000   6.000 4   225.573     5.360
154.000   6.000 5   297.645     1.140
155.000   8.000 4   324.267    -3.530
159.000   8.000 5   518.493     8.760
159.000  10.000 4   532.210    -3.740
164.000  10.000 5   566.527     1.250
163.000  12.000 4   594.621     0.010
169.000  12.000 5   682.548   -23.170
174.000  14.000 5   572.428   -13.020
179.000  16.000 5   645.357    41.940
138.000   2.000 1    36.902     4.830
139.000   2.000 2    58.957     1.640
140.000   2.000 3    83.827     0.630
141.000   2.000 4   108.987     2.620
142.000   2.000 5   134.694    -3.230
141.000   4.000 2   130.898     0.660
143.000   4.000 3   146.318     3.930
145.000   4.000 4   152.597     0.510
147.000   4.000 5   188.953     8.450
146.000   6.000 3   185.965     6.440
149.000   6.000 4   239.332     6.860
152.000   6.000 5   304.663     8.720
153.000   8.000 4   333.661     2.180
157.000   8.000 5   496.215    10.940
157.000  10.000 4   518.728     9.060
162.000  10.000 5   605.412    19.310
161.000  12.000 4   615.779   -10.240
167.000  12.000 5   719.235   -14.630
172.000  14.000 5   552.579    -6.850
177.000  16.000 5   640.365    -0.960
136.000   2.000 1    37.183   -15.230
137.000   2.000 2    60.323     2.340
138.000   2.000 3    86.783     2.550
139.000   2.000 4   114.262     2.210
140.000   2.000 5   141.608     0.990
139.000   4.000 2   134.722     2.050
141.000   4.000 3   177.990     0.920
143.000   4.000 4   166.306    -2.090
145.000   4.000 5   218.496    12.900
144.000   6.000 3   204.601     3.570
147.000   6.000 4   218.255     8.670
150.000   6.000 5   296.243     2.990
151.000   8.000 4   346.473     9.860
155.000   8.000 5   463.403     6.490
155.000  10.000 4   518.593     1.980
160.000  10.000 5   653.005     9.890
159.000  12.000 4   651.151    12.580
165.000  12.000 5   724.871    17.990
170.000  14.000 5   621.888     5.060
175.000  16.000 5   582.962    -0.290
134.000   2.000 1    39.643    -1.700
135.000   2.000 2    60.338     0.220
136.000   2.000 3    85.100     3.950
137.000   2.000 4   113.271     1.470
138.000   2.000 5   140.744     4.450
137.000   4.000 2   133.460     3.170
139.000   4.000 3   191.184     6.540
141.000   4.000 4   191.397     2.740
143.000   4.000 5   190.790     2.670
142.000   6.000 3   200.166     0.900
145.000   6.000 4   261.985    -6.260
148.000   6.000 5   293.235    -5.440
149.000   8.000 4   352.818     0.790
153.000   8.000 5   449.606     8.800
153.000  10.000 4   463.597    10.430
158.000  10.000 5   681.037   -16.060
157.000  12.000 4   633.779    23.010
163.000  12.000 5   625.500   -23.150
168.000  14.000 5   596.378   -18.510
173.000  16.000 5   530.310   -28.380
132.000   2.000 1    40.416     8.430
133.000   2.000 2    62.091     1.900
134.000   2.000 3    85.104     1.620
135.000   2.000 4   110.221     1.080
136.000   2.000 5   139.530    -0.160
135.000   4.000 2   134.807     2.430
137.000   4.000 3   196.363     1.710
139.000   4.000 4   234.761     1.190
141.000   4.000 5   210.321     0.630
140.000   6.000 3   235.253     3.150
143.000   6.000 4   269.079     6.470
146.000   6.000 5   325.868    11.880
147.000   8.000 4   331.972     6.860
151.000   8.000 5   410.086     0.630
151.000  10.000 4   425.480    -2.640
156.000  10.000 5   643.591    -6.590
155.000  12.000 4   597.751     1.540
161.000  12.000 5   603.530     4.970
166.000  14.000 5   634.061   -25.040
